location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
California,0,0.44234053973068427,0.690203547403741,1.0553447131171707,171.75279424981778,267.9934964584163,409.77117648996006,0.44,0.69,1.06,172,268,410,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
California,1,0.39222798553308563,0.6754114659447237,1.2680657670863582,152.29500000000002,262.25,492.3668966046449,0.39,0.68,1.27,152,262,492,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
California,2,0.35026104620965653,0.6530193688320556,1.4846318086930714,136,253.55555555555551,576.4555555555556,0.35,0.65,1.48,136,254,576,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Colorado,0,0.5661695745755365,0.9412462134092674,1.5721078129064434,33.083083,55,91.8632430898904,0.57,0.94,1.57,33,55,92,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Colorado,1,0.39690063024135097,0.8897522009399583,1.7626974542028098,23.192162,51.99104161539874,103,0.4,0.89,1.76,23,52,103,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Colorado,2,0.32536156197567784,0.8413730252681951,2.023191764560865,19.01190746239032,49.16409301891074,118.221508321185,0.33,0.84,2.02,19,49,118,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Connecticut,0,1.6286016425990582,2.7406179512136783,4.180134450841066,58.830368,99,151,1.63,2.74,4.18,59,99,151,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Connecticut,1,1.3223250922859262,2.608018695184072,4.346183310271663,47.766666666666666,94.21008525062108,156.99822280093775,1.32,2.61,4.35,48,94,157,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Connecticut,2,1.0842512096552432,2.5258386936503703,4.569698945403915,39.16666666666667,91.2414773320188,165.0723317325725,1.08,2.53,4.57,39,91,165,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Delaware,0,1.3416026523615334,2.6253303540695536,4.083847217441528,13.79760515,27,42,1.34,2.63,4.08,14,27,42,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Delaware,1,1.0170623136744708,2.2363925238370275,4.667253962790317,10.459896,23,48,1.02,2.24,4.67,10,23,48,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Delaware,2,0.8589228123705566,1.9914992732853427,4.771980627006675,8.833522949999999,20.481414956161245,49.07705299999999,0.86,1.99,4.77,9,20,49,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
District of Columbia,0,0.591909485201523,1.4797737130038076,3.09600836580405,4,10,20.922174374346948,0.59,1.48,3.1,4,10,21,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
District of Columbia,1,0.4439321139011423,1.4797737130038076,4.0940406059772005,3,10,27.666666666666668,0.44,1.48,4.09,3,10,28,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
District of Columbia,2,0.3826772994984718,1.506409639837876,4.106577577712372,2.5860528277777775,10.18,27.75138888888889,0.38,1.51,4.11,3,10,28,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Florida,0,0.39466463084755515,0.7316816189870404,1.3032801686078253,89,165,293.9,0.39,0.73,1.3,89,165,294,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Florida,1,0.35158868973042584,0.7582882233138419,1.5927624872578998,79.28603411663369,171,359.18055555555554,0.35,0.76,1.59,79,171,359,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Florida,2,0.3038937949559847,0.714886309907262,1.6407775537698779,68.5304576014306,161.21252478366205,370.0083333333333,0.3,0.71,1.64,69,161,370,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Georgia,0,0.4728228907732632,0.808866288677048,1.2941601388287503,51.879862835651586,88.75177773292515,142,0.47,0.81,1.29,52,89,142,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Georgia,1,0.38277975937188397,0.8177327629344046,1.6083255309895819,42,89.72463982840284,176.47137981487566,0.38,0.82,1.61,42,90,176,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Georgia,2,0.32546405995270766,0.8602092038300849,1.905565635928875,35.71111111111111,94.38531081201498,209.08565500000003,0.33,0.86,1.91,36,94,209,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Hawaii,0,0.06989823533839717,0.31376263658421666,0.8373383348007143,0.9750000000000014,4.37662795331775,11.679906831384944,0.07,0.31,0.84,1,4,12,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Hawaii,1,0.04735272786020536,0.350081970915165,1.1946283026916198,0.6605160980128256,4.8832409,16.663691,0.05,0.35,1.19,1,5,17,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Hawaii,2,0.05928817239131218,0.4406052221272299,1.6575180391215047,0.827001823460555,6.145936152669411,23.1204705,0.06,0.44,1.66,1,6,23,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Idaho,0,0.4332764554128655,0.866813141091175,1.580659257283907,8.497448172908998,17,31,0.43,0.87,1.58,8,17,31,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Idaho,1,0.35692305809636615,0.9178021493906559,1.8865933070807925,7,18,37,0.36,0.92,1.89,7,18,37,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Idaho,2,0.2660776416427911,0.8781440318243929,2.0445802711540098,5.218333333333334,17.22222222222222,40.09845139849142,0.27,0.88,2.04,5,17,40,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Illinois,0,2.4608149650374056,3.462903921012598,4.853961114372766,308.40985461529607,434,608.338888888889,2.46,3.46,4.85,308,434,608,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Illinois,1,2.082529777383152,3.110939543992116,4.779645210333111,261,389.8888888888889,599.0249999999996,2.08,3.11,4.78,261,390,599,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Illinois,2,1.6248320212331864,2.7869018114959294,4.729166692155269,203.6375,349.27777777777777,592.698611111111,1.62,2.79,4.73,204,349,593,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Indiana,0,1.579369271465569,2.535005166787395,3.7887945571647816,108.3625788953056,173.93,259.95412,1.58,2.54,3.79,108,174,260,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Indiana,1,1.1376082041555513,2.171653940385913,3.7569691095587263,78.05277777777778,149,257.77053466666666,1.14,2.17,3.76,78,149,258,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Indiana,2,0.8588680808490081,1.9497922030012222,3.8632402674909123,58.92805555555556,133.77777777777777,265.06193696489925,0.86,1.95,3.86,59,134,265,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Iowa,0,1.6131703012706406,2.722065750929849,3.628158073856752,51.72972563128179,87.28880908295758,116.34458033333333,1.61,2.72,3.63,52,87,116,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Iowa,1,1.247383612872001,2.4636996334123644,3.7959442569211075,40,79.003751788590293,121.725,1.25,2.46,3.8,40,79,122,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Iowa,2,0.9286078006936008,2.069711995235826,3.7910878257765974,29.77777777777778,66.36970291666667,121.56926823971725,0.93,2.07,3.79,30,66,122,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Kansas,0,1.21473373140519,2.1653926336720017,3.539552126614365,35.47157331147341,63.23186848904583,103.358851,1.21,2.17,3.54,35,63,103,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Kansas,1,0.8923425856071908,1.9916670613018614,3.6645867229019724,26.057394,58.1588889404524,107.01,0.89,1.99,3.66,26,58,107,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Kansas,2,0.7286633205990382,1.7747613018820176,3.90515025703551,21.27777777777778,51.825,114.0347222222222,0.73,1.77,3.91,21,52,114,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Kentucky,0,1.412010524113651,2.2841125557445427,3.437256758644701,63.67334377543339,103,155,1.41,2.28,3.44,64,103,155,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Kentucky,1,1.1267549413337887,2.113136751814539,3.768724117395008,50.81,95.29,169.94722222222222,1.13,2.11,3.77,51,95,170,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Kentucky,2,0.8900720807804455,1.8493180556510354,3.703490158480944,40.13699941792149,83.39333333333335,167.00555555555553,0.89,1.85,3.7,40,83,167,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Louisiana,0,0.5044906245901014,0.882141433543893,1.5503947383236376,23,40.2173043116402,70.68333333333332,0.5,0.88,1.55,23,40,71,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Louisiana,1,0.39238159690341223,0.8818590388842704,2.000066219878071,17.88888888888889,40.20442978661488,91.184099,0.39,0.88,2,18,40,91,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Louisiana,2,0.3335539248698489,0.9219573576650293,2.2673808352931704,15.206903553935843,42.032533792921825,103.37111666666668,0.33,0.92,2.27,15,42,103,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Maine,0,0.5017687347901353,1.2902624608889193,2.508843673950676,7,18,35,0.5,1.29,2.51,7,18,35,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Maine,1,0.4300874869629731,1.262184851867147,2.893989387582899,6,17.608299103700414,40.37303304988337,0.43,1.26,2.89,6,18,40,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Maine,2,0.3584062391358109,1.1110593413210137,3.142028029757275,5,15.5,43.83333333333333,0.36,1.11,3.14,5,16,44,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Maryland,0,0.650493871209369,1.139145543893811,1.7730023577150338,40,70.04804160727682,109.02499999999986,0.65,1.14,1.77,40,70,109,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Maryland,1,0.5041327501872609,1.1538684545273885,2.0327933475292776,31,70.953379,125,0.5,1.15,2.03,31,71,125,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Maryland,2,0.42734183319410285,1.1058395810559272,2.304275512143259,26.277992897895142,68,141.69391068108013,0.43,1.11,2.3,26,68,142,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Massachusetts,0,1.635316666840525,2.471267083084964,3.5193388113347313,114.44,172.9400859924232,246.28449139901227,1.64,2.47,3.52,114,173,246,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Massachusetts,1,1.2664456399101158,2.200618373763027,3.957370925992109,88.62628380797108,154,276.93812333333335,1.27,2.2,3.96,89,154,277,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Massachusetts,2,0.98327630064048,1.9764125147737943,3.6944667165759295,68.81,138.31,258.54,0.98,1.98,3.69,69,138,259,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Michigan,0,1.9422577426327063,3.2485142282432005,4.693405526081434,194.9124983333333,326,471,1.94,3.25,4.69,195,326,471,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Michigan,1,1.6441866492641966,3.175121711486936,4.952788425962325,165,318.634798932224,497.03,1.64,3.18,4.95,165,319,497,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Michigan,2,1.3108928539141933,2.8778446408016394,5.241467742502833,131.55277777777778,288.80198360981217,526,1.31,2.88,5.24,132,289,526,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Minnesota,0,1.1794331863277665,1.921043923730554,2.7592571709119156,67.66765558217854,110.2161106675108,158.30694444444447,1.18,1.92,2.76,68,110,158,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Minnesota,1,0.9312848118145395,1.7445620965112003,2.8720424523121366,53.43063144677993,100.0908135,164.77777777777777,0.93,1.74,2.87,53,100,165,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Minnesota,2,0.8192002409494497,1.5338217277351396,2.837182867590883,47,88,162.77777777777777,0.82,1.53,2.84,47,88,163,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Mississippi,0,1.0249160508344697,1.9131766282243432,2.9719676154265446,30,56,86.9915427611896,1.02,1.91,2.97,30,56,87,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Mississippi,1,0.858538011915674,1.742357286418598,3.075602249212433,25.13,51,90.02499999999986,0.86,1.74,3.08,25,51,90,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Mississippi,2,0.6675619877768512,1.5829259007332364,3.3212392348612774,19.54,46.33333333333333,97.21496405946164,0.67,1.58,3.32,20,46,97,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Missouri,0,1.3912701358041428,2.183970562018131,3.1626409743410004,86,135,195.4955524407341,1.39,2.18,3.16,86,135,195,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Missouri,1,1.0294158117807723,2.0483436964651474,3.451805917168953,63.6323295777329,126.61635822017055,213.37,1.03,2.05,3.45,64,127,213,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Missouri,2,0.9047437151325651,1.850025776560862,3.6465080723865984,55.92584610207869,114.35753035284866,225.40532291666665,0.9,1.85,3.65,56,114,225,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Montana,0,0.8853616082416541,1.7707232164833082,3.0402333891898126,10,20,34.33888888888888,0.89,1.77,3.04,10,20,34,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Montana,1,0.6693333758306905,1.5936508948349775,3.46122696067755,7.56,18,39.0939355,0.67,1.59,3.46,8,18,39,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Montana,2,0.5228060296666968,1.4119794474385405,3.7205258103940313,5.904999999999999,15.948053702517775,42.02266933375471,0.52,1.41,3.72,6,16,42,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Nebraska,0,1.4432556046932632,2.4150643235695335,3.844774809274624,28.459773757287163,47.62301565611617,75.8156911803077,1.44,2.42,3.84,28,48,76,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Nebraska,1,1.2003559991176092,2.332757750714407,4.13049512783259,23.67,46,81.449853,1.2,2.33,4.13,24,46,81,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Nebraska,2,0.8874621877717853,1.977772875605693,4.270588876482416,17.5,39,84.21238264368822,0.89,1.98,4.27,18,39,84,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Nevada,0,0.1257053247204235,0.3375790401858444,0.7268910401958489,4,10.741916969281652,23.13,0.13,0.34,0.73,4,11,23,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Nevada,1,0.1257053247204235,0.3504744526248243,0.9180061878446093,4,11.15225479602559,29.21137,0.13,0.35,0.92,4,11,29,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
Nevada,2,0.06285266236021175,0.35387832722336576,0.97720077811596,2,11.260567617494749,31.0949685,0.06,0.35,0.98,2,11,31,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Hampshire,0,1.6897505613719144,2.637379633238874,4.4123971338491454,23.68197240016668,36.963060176417144,61.84005469869515,1.69,2.64,4.41,24,37,62,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Hampshire,1,1.503347341619317,2.6304147324730085,4.784730531730012,21.06951822710864,36.86544660464049,67.05833333333334,1.5,2.63,4.78,21,37,67,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Hampshire,2,1.4190538849023568,2.615745271001164,4.55263489976308,19.888139530678476,36.65985307525028,63.80549680462256,1.42,2.62,4.55,20,37,64,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Jersey,0,1.2709413815282276,1.9390144980154393,2.901798066305574,117.9875,180.00788738934884,269.38764000000003,1.27,1.94,2.9,118,180,269,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Jersey,1,0.9521101519753317,1.846957528027865,3.1626785848356542,88.38888888888889,171.46180343593429,293.60641250000003,0.95,1.85,3.16,88,171,294,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Jersey,2,0.7785502730406911,1.7397583856817378,3.1418438145101755,72.27650438915884,161.51,291.6722222222222,0.78,1.74,3.14,72,162,292,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Mexico,0,1.49750849753568,2.5226587109309184,3.78979492835684,31.462024579655672,53,79.62199973090729,1.5,2.52,3.79,31,53,80,wk inc covid hosp,2026-01-31,2026-01-31,2026-01-28,"January 31, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Mexico,1,1.1899333542126973,2.3322693742568865,4.228362066786253,25,49,88.83611111111111,1.19,2.33,4.23,25,49,89,wk inc covid hosp,2026-02-07,2026-01-31,2026-01-28,"February 07, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
New Mexico,2,0.9116734339498669,2.1197647035610694,4.571988376519452,19.153875944444444,44.53536612064258,96.05555555555556,0.91,2.12,4.57,19,45,96,wk inc covid hosp,2026-02-14,2026-01-31,2026-01-28,"February 14, 2026","January 28, 2026","January 31, 2026",CovidHub-ensemble
