week_ending_date,location,location_name,target,target_data_type,value
2025-02-22,10,Delaware,wk inc covid hosp,hosp,23
2025-02-22,11,District of Columbia,wk inc covid hosp,hosp,43
2025-02-22,12,Florida,wk inc covid hosp,hosp,460
2025-02-22,13,Georgia,wk inc covid hosp,hosp,247
2025-02-22,15,Hawaii,wk inc covid hosp,hosp,16
2025-02-22,16,Idaho,wk inc covid hosp,hosp,26
2025-02-22,17,Illinois,wk inc covid hosp,hosp,526
2025-02-22,18,Indiana,wk inc covid hosp,hosp,350
2025-02-22,19,Iowa,wk inc covid hosp,hosp,85
2025-02-22,20,Kansas,wk inc covid hosp,hosp,103
2025-02-22,21,Kentucky,wk inc covid hosp,hosp,207
2025-02-22,22,Louisiana,wk inc covid hosp,hosp,147
2025-02-22,23,Maine,wk inc covid hosp,hosp,20
2025-02-22,24,Maryland,wk inc covid hosp,hosp,187
2025-02-22,25,Massachusetts,wk inc covid hosp,hosp,240
2025-02-22,26,Michigan,wk inc covid hosp,hosp,435
2025-02-22,27,Minnesota,wk inc covid hosp,hosp,128
2025-02-22,28,Mississippi,wk inc covid hosp,hosp,82
2025-02-22,29,Missouri,wk inc covid hosp,hosp,264
2025-02-22,30,Montana,wk inc covid hosp,hosp,25
2025-02-22,31,Nebraska,wk inc covid hosp,hosp,60
2025-02-22,32,Nevada,wk inc covid hosp,hosp,34
2025-02-22,33,New Hampshire,wk inc covid hosp,hosp,49
2025-02-22,34,New Jersey,wk inc covid hosp,hosp,347
2025-02-22,35,New Mexico,wk inc covid hosp,hosp,54
2025-02-22,36,New York,wk inc covid hosp,hosp,703
2025-02-22,37,North Carolina,wk inc covid hosp,hosp,359
2025-02-22,38,North Dakota,wk inc covid hosp,hosp,33
2025-02-22,39,Ohio,wk inc covid hosp,hosp,522
2025-02-22,40,Oklahoma,wk inc covid hosp,hosp,116
2025-02-22,41,Oregon,wk inc covid hosp,hosp,62
2025-02-22,42,Pennsylvania,wk inc covid hosp,hosp,1019
2025-02-22,44,Rhode Island,wk inc covid hosp,hosp,36
2025-02-22,45,South Carolina,wk inc covid hosp,hosp,134
2025-02-22,46,South Dakota,wk inc covid hosp,hosp,42
2025-02-22,47,Tennessee,wk inc covid hosp,hosp,237
2025-02-22,48,Texas,wk inc covid hosp,hosp,621
2025-02-22,49,Utah,wk inc covid hosp,hosp,60
2025-02-22,50,Vermont,wk inc covid hosp,hosp,15
2025-02-22,51,Virginia,wk inc covid hosp,hosp,226
2025-02-22,53,Washington,wk inc covid hosp,hosp,189
2025-02-22,54,West Virginia,wk inc covid hosp,hosp,109
2025-02-22,55,Wisconsin,wk inc covid hosp,hosp,225
2025-02-22,56,Wyoming,wk inc covid hosp,hosp,20
2025-02-22,72,Puerto Rico,wk inc covid hosp,hosp,41
2025-02-22,US,United States,wk inc covid hosp,hosp,10387
2025-03-01,01,Alabama,wk inc covid hosp,hosp,210
2025-03-01,02,Alaska,wk inc covid hosp,hosp,19
2025-03-01,04,Arizona,wk inc covid hosp,hosp,279
2025-03-01,05,Arkansas,wk inc covid hosp,hosp,109
2025-03-01,06,California,wk inc covid hosp,hosp,661
2025-03-01,08,Colorado,wk inc covid hosp,hosp,81
2025-03-01,09,Connecticut,wk inc covid hosp,hosp,118
2025-03-01,10,Delaware,wk inc covid hosp,hosp,23
2025-03-01,11,District of Columbia,wk inc covid hosp,hosp,25
2025-03-01,12,Florida,wk inc covid hosp,hosp,447
2025-03-01,13,Georgia,wk inc covid hosp,hosp,262
2025-03-01,15,Hawaii,wk inc covid hosp,hosp,18
2025-03-01,16,Idaho,wk inc covid hosp,hosp,30
2025-03-01,17,Illinois,wk inc covid hosp,hosp,489
2025-03-01,18,Indiana,wk inc covid hosp,hosp,275
2025-03-01,19,Iowa,wk inc covid hosp,hosp,73
2025-03-01,20,Kansas,wk inc covid hosp,hosp,108
2025-03-01,21,Kentucky,wk inc covid hosp,hosp,215
2025-03-01,22,Louisiana,wk inc covid hosp,hosp,177
2025-03-01,23,Maine,wk inc covid hosp,hosp,9
2025-03-01,24,Maryland,wk inc covid hosp,hosp,159
2025-03-01,25,Massachusetts,wk inc covid hosp,hosp,254
2025-03-01,26,Michigan,wk inc covid hosp,hosp,381
2025-03-01,27,Minnesota,wk inc covid hosp,hosp,116
2025-03-01,28,Mississippi,wk inc covid hosp,hosp,79
2025-03-01,29,Missouri,wk inc covid hosp,hosp,187
2025-03-01,30,Montana,wk inc covid hosp,hosp,18
2025-03-01,31,Nebraska,wk inc covid hosp,hosp,42
2025-03-01,32,Nevada,wk inc covid hosp,hosp,43
2025-03-01,33,New Hampshire,wk inc covid hosp,hosp,41
2025-03-01,34,New Jersey,wk inc covid hosp,hosp,336
2025-03-01,35,New Mexico,wk inc covid hosp,hosp,36
2025-03-01,36,New York,wk inc covid hosp,hosp,770
2025-03-01,37,North Carolina,wk inc covid hosp,hosp,372
2025-03-01,38,North Dakota,wk inc covid hosp,hosp,27
2025-03-01,39,Ohio,wk inc covid hosp,hosp,498
2025-03-01,40,Oklahoma,wk inc covid hosp,hosp,117
2025-03-01,41,Oregon,wk inc covid hosp,hosp,55
2025-03-01,42,Pennsylvania,wk inc covid hosp,hosp,970
2025-03-01,44,Rhode Island,wk inc covid hosp,hosp,26
2025-03-01,45,South Carolina,wk inc covid hosp,hosp,178
2025-03-01,46,South Dakota,wk inc covid hosp,hosp,20
2025-03-01,47,Tennessee,wk inc covid hosp,hosp,259
2025-03-01,48,Texas,wk inc covid hosp,hosp,666
2025-03-01,49,Utah,wk inc covid hosp,hosp,47
2025-03-01,50,Vermont,wk inc covid hosp,hosp,11
2025-03-01,51,Virginia,wk inc covid hosp,hosp,268
2025-03-01,53,Washington,wk inc covid hosp,hosp,123
2025-03-01,54,West Virginia,wk inc covid hosp,hosp,104
2025-03-01,55,Wisconsin,wk inc covid hosp,hosp,192
2025-03-01,56,Wyoming,wk inc covid hosp,hosp,5
2025-03-01,72,Puerto Rico,wk inc covid hosp,hosp,70
2025-03-01,US,United States,wk inc covid hosp,hosp,10098
2025-03-08,01,Alabama,wk inc covid hosp,hosp,239
2025-03-08,02,Alaska,wk inc covid hosp,hosp,14
2025-03-08,04,Arizona,wk inc covid hosp,hosp,224
2025-03-08,05,Arkansas,wk inc covid hosp,hosp,115
2025-03-08,06,California,wk inc covid hosp,hosp,620
2025-03-08,08,Colorado,wk inc covid hosp,hosp,96
2025-03-08,09,Connecticut,wk inc covid hosp,hosp,84
2025-03-08,10,Delaware,wk inc covid hosp,hosp,35
2025-03-08,11,District of Columbia,wk inc covid hosp,hosp,32
2025-03-08,12,Florida,wk inc covid hosp,hosp,379
2025-03-08,13,Georgia,wk inc covid hosp,hosp,275
2025-03-08,15,Hawaii,wk inc covid hosp,hosp,15
2025-03-08,16,Idaho,wk inc covid hosp,hosp,39
2025-03-08,17,Illinois,wk inc covid hosp,hosp,439
2025-03-08,18,Indiana,wk inc covid hosp,hosp,236
2025-03-08,19,Iowa,wk inc covid hosp,hosp,74
2025-03-08,20,Kansas,wk inc covid hosp,hosp,105
2025-03-08,21,Kentucky,wk inc covid hosp,hosp,184
2025-03-08,22,Louisiana,wk inc covid hosp,hosp,152
2025-03-08,23,Maine,wk inc covid hosp,hosp,17
2025-03-08,24,Maryland,wk inc covid hosp,hosp,132
2025-03-08,25,Massachusetts,wk inc covid hosp,hosp,220
2025-03-08,26,Michigan,wk inc covid hosp,hosp,305
2025-03-08,27,Minnesota,wk inc covid hosp,hosp,112
2025-03-08,28,Mississippi,wk inc covid hosp,hosp,102
2025-03-08,29,Missouri,wk inc covid hosp,hosp,204
2025-03-08,30,Montana,wk inc covid hosp,hosp,21
2025-03-08,31,Nebraska,wk inc covid hosp,hosp,53
2025-03-08,32,Nevada,wk inc covid hosp,hosp,32
2025-03-08,33,New Hampshire,wk inc covid hosp,hosp,36
2025-03-08,34,New Jersey,wk inc covid hosp,hosp,316
2025-03-08,35,New Mexico,wk inc covid hosp,hosp,40
2025-03-08,36,New York,wk inc covid hosp,hosp,737
2025-03-08,37,North Carolina,wk inc covid hosp,hosp,381
2025-03-08,38,North Dakota,wk inc covid hosp,hosp,27
2025-03-08,39,Ohio,wk inc covid hosp,hosp,457
2025-03-08,40,Oklahoma,wk inc covid hosp,hosp,87
2025-03-08,41,Oregon,wk inc covid hosp,hosp,52
2025-03-08,42,Pennsylvania,wk inc covid hosp,hosp,812
2025-03-08,44,Rhode Island,wk inc covid hosp,hosp,29
2025-03-08,45,South Carolina,wk inc covid hosp,hosp,206
2025-03-08,46,South Dakota,wk inc covid hosp,hosp,21
2025-03-08,47,Tennessee,wk inc covid hosp,hosp,272
2025-03-08,48,Texas,wk inc covid hosp,hosp,659
2025-03-08,49,Utah,wk inc covid hosp,hosp,58
2025-03-08,50,Vermont,wk inc covid hosp,hosp,17
2025-03-08,51,Virginia,wk inc covid hosp,hosp,246
2025-03-08,53,Washington,wk inc covid hosp,hosp,93
2025-03-08,54,West Virginia,wk inc covid hosp,hosp,89
2025-03-08,55,Wisconsin,wk inc covid hosp,hosp,165
2025-03-08,56,Wyoming,wk inc covid hosp,hosp,13
2025-03-08,72,Puerto Rico,wk inc covid hosp,hosp,108
2025-03-08,US,United States,wk inc covid hosp,hosp,9476
2025-03-15,01,Alabama,wk inc covid hosp,hosp,232
2025-03-15,02,Alaska,wk inc covid hosp,hosp,21
2025-03-15,04,Arizona,wk inc covid hosp,hosp,174
2025-03-15,05,Arkansas,wk inc covid hosp,hosp,79
2025-03-15,06,California,wk inc covid hosp,hosp,523
2025-03-15,08,Colorado,wk inc covid hosp,hosp,94
2025-03-15,09,Connecticut,wk inc covid hosp,hosp,77
2025-03-15,10,Delaware,wk inc covid hosp,hosp,38
2025-03-15,11,District of Columbia,wk inc covid hosp,hosp,25
2025-03-15,12,Florida,wk inc covid hosp,hosp,414
2025-03-15,13,Georgia,wk inc covid hosp,hosp,276
2025-03-15,15,Hawaii,wk inc covid hosp,hosp,6
2025-03-15,16,Idaho,wk inc covid hosp,hosp,28
2025-03-15,17,Illinois,wk inc covid hosp,hosp,432
2025-03-15,18,Indiana,wk inc covid hosp,hosp,233
2025-03-15,19,Iowa,wk inc covid hosp,hosp,49
2025-03-15,20,Kansas,wk inc covid hosp,hosp,62
2025-03-15,21,Kentucky,wk inc covid hosp,hosp,157
2025-03-15,22,Louisiana,wk inc covid hosp,hosp,131
2025-03-15,23,Maine,wk inc covid hosp,hosp,16
2025-03-15,24,Maryland,wk inc covid hosp,hosp,126
2025-03-15,25,Massachusetts,wk inc covid hosp,hosp,125
2025-03-15,26,Michigan,wk inc covid hosp,hosp,219
2025-03-15,27,Minnesota,wk inc covid hosp,hosp,110
2025-03-15,28,Mississippi,wk inc covid hosp,hosp,124
2025-03-15,29,Missouri,wk inc covid hosp,hosp,114
2025-03-15,30,Montana,wk inc covid hosp,hosp,20
2025-03-15,31,Nebraska,wk inc covid hosp,hosp,35
2025-03-15,32,Nevada,wk inc covid hosp,hosp,33
2025-03-15,33,New Hampshire,wk inc covid hosp,hosp,26
2025-03-15,34,New Jersey,wk inc covid hosp,hosp,295
2025-03-15,35,New Mexico,wk inc covid hosp,hosp,18
2025-03-15,36,New York,wk inc covid hosp,hosp,652
2025-03-15,37,North Carolina,wk inc covid hosp,hosp,372
2025-03-15,38,North Dakota,wk inc covid hosp,hosp,30
2025-03-15,39,Ohio,wk inc covid hosp,hosp,381
2025-03-15,40,Oklahoma,wk inc covid hosp,hosp,92
2025-03-15,41,Oregon,wk inc covid hosp,hosp,35
2025-03-15,42,Pennsylvania,wk inc covid hosp,hosp,700
2025-03-15,44,Rhode Island,wk inc covid hosp,hosp,23
2025-03-15,45,South Carolina,wk inc covid hosp,hosp,156
2025-03-15,46,South Dakota,wk inc covid hosp,hosp,4
2025-03-15,47,Tennessee,wk inc covid hosp,hosp,249
2025-03-15,48,Texas,wk inc covid hosp,hosp,582
2025-03-15,49,Utah,wk inc covid hosp,hosp,40
2025-03-15,50,Vermont,wk inc covid hosp,hosp,10
2025-03-15,51,Virginia,wk inc covid hosp,hosp,196
2025-03-15,53,Washington,wk inc covid hosp,hosp,97
2025-03-15,54,West Virginia,wk inc covid hosp,hosp,56
2025-03-15,55,Wisconsin,wk inc covid hosp,hosp,142
2025-03-15,56,Wyoming,wk inc covid hosp,hosp,20
2025-03-15,72,Puerto Rico,wk inc covid hosp,hosp,93
2025-03-15,US,United States,wk inc covid hosp,hosp,8246
2024-11-09,01,Alabama,wk inc covid hosp,hosp,115
2024-11-09,02,Alaska,wk inc covid hosp,hosp,13
2024-11-09,04,Arizona,wk inc covid hosp,hosp,519
2024-11-09,05,Arkansas,wk inc covid hosp,hosp,61
2024-11-09,06,California,wk inc covid hosp,hosp,634
2024-11-09,08,Colorado,wk inc covid hosp,hosp,145
2024-11-09,09,Connecticut,wk inc covid hosp,hosp,82
2024-11-09,10,Delaware,wk inc covid hosp,hosp,20
2024-11-09,11,District of Columbia,wk inc covid hosp,hosp,11
2024-11-09,12,Florida,wk inc covid hosp,hosp,421
2024-11-09,13,Georgia,wk inc covid hosp,hosp,89
2024-11-09,15,Hawaii,wk inc covid hosp,hosp,22
2024-11-09,16,Idaho,wk inc covid hosp,hosp,35
2024-11-09,17,Illinois,wk inc covid hosp,hosp,233
2024-11-09,18,Indiana,wk inc covid hosp,hosp,185
2024-11-09,19,Iowa,wk inc covid hosp,hosp,50
2024-11-09,20,Kansas,wk inc covid hosp,hosp,62
2024-11-09,21,Kentucky,wk inc covid hosp,hosp,128
2024-11-09,22,Louisiana,wk inc covid hosp,hosp,78
2024-11-09,23,Maine,wk inc covid hosp,hosp,36
2024-11-09,24,Maryland,wk inc covid hosp,hosp,99
2024-11-09,25,Massachusetts,wk inc covid hosp,hosp,234
2024-11-09,26,Michigan,wk inc covid hosp,hosp,611
2024-11-09,27,Minnesota,wk inc covid hosp,hosp,117
2024-11-09,28,Mississippi,wk inc covid hosp,hosp,38
2024-11-09,29,Missouri,wk inc covid hosp,hosp,153
2024-11-09,30,Montana,wk inc covid hosp,hosp,19
2024-11-09,31,Nebraska,wk inc covid hosp,hosp,32
2024-11-09,32,Nevada,wk inc covid hosp,hosp,53
2024-11-09,33,New Hampshire,wk inc covid hosp,hosp,35
2024-11-09,34,New Jersey,wk inc covid hosp,hosp,186
2024-11-09,35,New Mexico,wk inc covid hosp,hosp,91
2024-11-09,36,New York,wk inc covid hosp,hosp,423
2024-11-09,37,North Carolina,wk inc covid hosp,hosp,201
2024-11-09,38,North Dakota,wk inc covid hosp,hosp,15
2024-11-09,39,Ohio,wk inc covid hosp,hosp,400
2024-11-09,40,Oklahoma,wk inc covid hosp,hosp,63
2024-11-09,41,Oregon,wk inc covid hosp,hosp,78
2024-11-09,42,Pennsylvania,wk inc covid hosp,hosp,907
2024-11-09,44,Rhode Island,wk inc covid hosp,hosp,29
2024-11-09,45,South Carolina,wk inc covid hosp,hosp,77
2024-11-09,46,South Dakota,wk inc covid hosp,hosp,30
2024-11-09,47,Tennessee,wk inc covid hosp,hosp,122
2024-11-09,48,Texas,wk inc covid hosp,hosp,347
2024-11-09,49,Utah,wk inc covid hosp,hosp,43
2024-11-09,50,Vermont,wk inc covid hosp,hosp,23
2024-11-09,51,Virginia,wk inc covid hosp,hosp,126
2024-11-09,53,Washington,wk inc covid hosp,hosp,98
2024-11-09,54,West Virginia,wk inc covid hosp,hosp,62
2024-11-09,55,Wisconsin,wk inc covid hosp,hosp,158
2024-11-09,56,Wyoming,wk inc covid hosp,hosp,61
2024-11-09,72,Puerto Rico,wk inc covid hosp,hosp,26
2024-11-09,US,United States,wk inc covid hosp,hosp,7896
2024-11-16,01,Alabama,wk inc covid hosp,hosp,83
2024-11-16,02,Alaska,wk inc covid hosp,hosp,10
2024-11-16,04,Arizona,wk inc covid hosp,hosp,675
2024-11-16,05,Arkansas,wk inc covid hosp,hosp,46
2024-11-16,06,California,wk inc covid hosp,hosp,683
2024-11-16,08,Colorado,wk inc covid hosp,hosp,163
2024-11-16,09,Connecticut,wk inc covid hosp,hosp,70
2024-11-16,10,Delaware,wk inc covid hosp,hosp,18
2024-11-16,11,District of Columbia,wk inc covid hosp,hosp,17
2024-11-16,12,Florida,wk inc covid hosp,hosp,334
2024-11-16,13,Georgia,wk inc covid hosp,hosp,80
2024-11-16,15,Hawaii,wk inc covid hosp,hosp,20
2024-11-16,16,Idaho,wk inc covid hosp,hosp,22
2024-11-16,17,Illinois,wk inc covid hosp,hosp,219
